"productName","revAuthor","revText","revRating"
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Mona Wong","I just upgraded to a second-generation Kindle after five years.  There's an extra step to downloading the books that wasn't needed before.  The on/off button makes it harder to accidentally turn on the Kindle.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","EmilyL","I love my Kindle. I can read for long periods of time without my eyes hurting, which was an issue on my phone / iPad. I love that I can check out books from the library on it.However, the software needs an overhaul in my opinion. I wish I could see a collection of all my highlighted text and notes. It seems like there should be some basic text application for taking notes. And I with it had more of a ""folder view"" interface than a ""store view"". i also wish it was possible (or easier) for me to upload pdfs to the kindle. I am a student and would rather read some of my coursework on my kindle than print it out.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Jake","My husband bought this for me after my kindle keyboard stopped working. I wanted an e-reader that did not have backlighting and that would be used only for reading books.  This is perfect. It doesn't have page turn buttons you just touch the screen. I thought I would miss that but its not so bad once you get used to not touching the screen by mistake. It is quite a bit smaller than the kindle keyboard though the screen size is the same. I recommend getting a case for it.  I hope to get years of use out of this like I did my kindle keyboard. This is the perfect kindle for reading books, no bells, no whistles, but very nice and at a great price.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Virginia L. Smith","I don't like the way to see all of the books there. There is no way to make a list like I could on the older model and as far as I can tell , there is no archive section. On my E-Reader I like to see a list of my books instead of scrolling through them. On my Kindle Fire it's just the opposite - I like to scroll. Otherwise I really like my new reader. I like the touchscreen and having wi-fi and of course th non glare screen. This part of my review would be a five!",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","chelsea1483","This is the first eReader I have used and I can't get enough of it. Didnt want anything other than reading so this one does the trick for me. The white color looks amazing along with a cover I purchased separately.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Maxie Stein","I like this kindle. I LOVE my Kindle Keyboard (3rd generation) . The differences are small. I like being able to choose sepia colored pages, which is not an available choice on Kindle 8, and it's a little TOO small and light, but these are petty criticisms. I am very happy to have a new Kindle with the e-ink didplay, and I bought the cover, so like anything new but different, I will love it. My 3rd generation Kindle is still going strong, but at 6 years old, I didn't want to live a day without an e-ink display Kindle, so I bought the 8th generation as a back up. I have changed from 4.5 stars to 5 stars. It took me a few weeks to adjust to the smallness and lightness of this Kindle, but now I truelu love it !!!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","winnie","I enjoy my new kindle, its smaller than my older Kindle so it's easier to slip in a purse or tote bag:  there are some different features on the newer one that I'm still trying to get used to but overall I'm extremely pleased with it.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Just another reviewer","I don't really like the touch screen. I prefer the older one with the page-turn buttons on the edge. With this one, I keep touching the screen by accident and making it do things I didn't want it to do.Also, the battery doesn't last nearly as long as the old model, even though I keep the wireless turned off.Other than that, it's nice enough. Lighter than the old model, which is a big improvement.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Dwayne Dickerson","On screen navigation remains relatively clumsy or obscure.  Compared to using Amazon online site, years behind.  Wouldn't want to buy groceries using this object.  Oh wait, Amazon does want me to buy groceries from Whole Foods.  Oops!",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","T. DiGuiseppe","It is exactly perfect for the purpose for which it was purchased.  I go to the beach regularly and my Kindle Fire is useless in broad day.  I just wish that the top margin for navigation was more clearly delineated. I keep hitting by accident and changing the font size.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Phyllis Godwin","Enjoying my new Kindle E-reader. My biggest challenge was getting used to the small size. My older Kindle had the keyboard at the bottom. However the reading screen is the same size. The smaller size could fit easily in a purse, etc.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Jessica Kelly","It is great. Very smooth and the battery lasts a good long time. Though not as long if I read for a long time. I like it a lot.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","dickg1","I like my new Kindle E-Reader, except for one feature that I didn't realize when I purchased it.  The background is gray and can't be changed.  For me at 72 years and experiencing various age related eye problems, this makes it sometimes hard to read.  My first Kindle had a white background, and it was easy to read with limited lighting around me.  Now I have to be sure that I have a bright light source near me.  Had I realized this at time of purchase, I would have bought the next higher valued Kindle.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","2CatGirlReads2","I love this model.  I had a Kindle Keyboard for 5~6 years...3 weeks ago I broke it by placing my elbow on it in bed and leaning on it to rise and shin in the morning after I had fallen asleep reading.  It has taken me some time to get use to not having the turn page buttons on the sides and learning how to swipe for different things but I am working though this and I am sure I will love this model as much as my last one.  I have to say that the cover I ordered for it with the magnetic closure is soooo much better that any of the covers I had for my keyboard.  The new covers fit like a cell phone case....very small and unobtrusive..",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","This was a gift from my boyfriend for Christmas. I absolutely love it. The only thing I dislike, which isn't a product flaw, is that it doesn't have an adjustable backlight so you can't really read it in the dark. Other than that, the product works great. The battery life is fantastic. I use it every day and a full charge lasts a week. It's very light and easy to carry and hold. I highly recommend.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","A. Lott","I freakin' love this thing! I had one of the first ones that was out years ago and it finally bit the dust. This thing is much smaller, but the screen is the same size as the old one. The touch feature works well and it is nice to use it when I workout, lounge, etc. and know that I won't mess with pages moving around or the book trying to close on me. I got this on Prime day and I'm so glad I did! It's such a great deal and I now carry it with me everywhere I go.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","I like the size of the kindle.  I like that you can by a cover for it that also turns it on and off just by opening and closing the cover.  I enjoy that it looks like paper.  I thoroughly enjoy the built in dictionary because I believe it is important to look up new words and understand what you are reading.The ability to make notes is also useful.  The ability to change font size to make it a large print book makes it more useful than a paperback.Learning how to download books is easy and a place to keep them stored is great.  If you enjoy reading I would think it would be worth your time to check out a kindle.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Kate D","Got it on prime day & love it.  I bought a fire hd 10 last year on prime day and have not read a single book - just play games & use for internet.  Now I'm reading.  It's the perfect size and no backlight so you need to be in a lit area or get a booklight.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","MF Ronan","Just wanted a plain Kindle, no bells and whistles.  I am still trying to figure some things out about it, but overall have been real pleased. It has more features than my old nook. Easy to use, nice screen. Just got wi fi, and it is a pleasure to use! The reason I got a nook to begin with a long time ago was because at that time you couldn't borrow from the library. Now with my Kindle and wi fi, it is easy as pie. Also Amazon has a lot more free books available for my new Kindle.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Roger Melin","A good e-reader, overall.  I appreciate the simplicity, as I have no need for all the fancy and confusing gadgets which have become all too common.  This reader has the necessary tools, and is easy to use and grow accustomed to.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","bbear","I have only had it a few days to use. it is ok, however I am spoiled for my ""old"" original Kindle with the keyboard. the reason that I bought this one was to replace my old one that had its screen crystallized after all these years and I could not see anything thru it. I had all my books organized into  collections which I lost in this reader. all my books appear but not in the collections I had them in and I have no idea how long it will take me to create new collections and figure out which book I had in which collection--that is my only dissapointment in my new purchase--that the transfer did not transfer into collections.--just spoiled for the one I had used almost daily for years",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","Not a bad reader.  It's comparable to the Nook Glow Light reader in set up and operation, also in how often it needs to be charged.  The idea of ""weeks"" of reading works only, according to the literature which came with it, if you read half and hour a day.  Since once I start a book I want to keep reading, that means I have to recharge it about twice a week.  Charge lasts for about one and a half books, 400 pages or so each.  I like having access to Kindle's inventory of books, which contain works that Nook doesn't.  I've found an Andre Norton and a John Wyndham not available on any other e-reader.  Happy reading!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","I love how light it is, so much easier to hold when I'm reading in bed. I bought a clamp on reading light, it added no weight to it at all. Loved the price & no shipping charge.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Murdoc","This was the first E-Reader that I have ever purchased, and it is fantastic! It's small enough to hold in one hand, it's super light, and there is no glare.It's also incredibly easy to set up and use.  I purchased the Black 6' Kindle with special offers - the special offers are advertisements for other books when you're not using it. I had been wanting an e-reader for years, but never purchased one because of the price, and I'm so glad that I finally did!! I got a great deal during Black Friday.All-New Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Carole A Partsch","This is a simple no nonsense e-reader..  I had the Kindle Voyage.  It would freeze on me when I was reading and sometimes jump 2--3 pages ahead.  One day, it just would not take a charge.  Give me the no frills reader any day.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","The Duffer","When I got my new Kindle I was nervous about getting the books from my old Kindle downloaded on the new one. It wasn't a problem at all. I just had to follow the directions and it only took about 5 minutes. My old Kindle didn't have a touch screen. This one has a touch screen. It is very easy to use.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Captain Kirk","I am very pleased with the Kindle e Reader that I received.  I do not have WiFi at home so I had to download my first book at a local business that does offer it.  I received my $5 refund promptly and am now reading it daily.  I didn't find all the instructions all that helpful, trial and error worked as well.  Advice from friends helped also.  I bought the basic because all I want to do is read a book in the house.  It only leaves the house to download another book.  The basic has more features than I want or need.  I only want to read a book and the Kindle serves that purpose beautifully.  I am very happy with it.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","MNIAMO","This is my first kindle and I wasn't sure what to expect after reading the radically mixed reviews of this new model. But I have to say, I really like it. It's lightweight, thin, easy to hold, and the text is perfectly fine. The only ""hard to read"" part is the cover of the books on the home page. Apart from that, I think $49 is a bargain for this device.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","mehnaz","At first it seemed really small because I'm used to my kindle keyboard. But then, I realized the screen size seems the same its just the actual size of this new kindle is smaller. I really love being able to connect to goodreads right from my kindle and also my previous library of books from my kindle keyboard is already on this new kindle....so awesome! I'm gettin used to the touch screen which at first I didn't like at all. I liked the push buttons more. And I bought the Amazon cover which turns my kindle on and off with the cover flap. I wish I could turn that feature off somehow. Other than that I'm really liking my new kindle.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Trent Blazek","This E-reader works as expected and is a much better value than spending a lot more for others with a few more bells and whistles. If you really need all those extra features you should just purchase a tablet / I-pad type of device but for enjoying your books and stories this can't be beat.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","rosyjay","I have a great many books and decided to put my books on Kindle to downsize.  It was a great idea if I do say so myself and I am very happy with it.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Bettylou Lebeda","I bought this Kindle because I had worn out the page changing switch on my previous Kindle. For the most part I am pleased with this one. I have 1 annoyance, and that is that the font change window pops up if I touch the screen when laying it down. If I brush up against the screen, the font will suddenly go to a large size. The touch screen is not as responsive for other actions like selecting a book or searching the library lists.  The case is sturdy and fr tightly and the over all size is a bit smaller than my old one, so it is easier to cart around. I take my kindle everywhere I go especially for appointments.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Nacole Angela Jackson","I really enjoy using my new E reader. This is the first time I have had an E reader a part from my tablet or phone. I like this because it is lighweight, fits in my purse and I can take it about anywhere with me so I can enjoy a book when I have to wait for things. It is a lot easier on my eyes than my tablet or phone and it is so much easier than taking a book along everywhere I go. I like the glare free paper white because it feels more like a real book. It isn't backlit, but I don't care, neither is a real book. But I have been able to play with the contrast and font size to get it just to  my liking.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Sally","Would have liked and instruction booklet. Had to call for technical support to get it up and running.Would like the time of day to be displayed.Nice to see how many pages left for a chapter to end. Like the easy to us dictionary.Very light and  portable",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","The last kindle I have is kindle touch, compared to that, this kindle is much bettter, faster and lighter. I've read a lot reviews before I order this one and I shall say I don't regret to get this. The price is a big advantage, and I don't read on bed after I turn off my light. So paperwhite is not necessary at all. Still need time to see how the battery works.But I need to push the power button harder to turn it off, in another word the button isn't sensitive enough. And you have to push the button first then swipe the screen to get it unlocked, I don't know why, very inconvenient.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Joe","This is my first kindle and its great!  My family doesn't like digital reading screens and all of them so far have actually been open to reading on this.  Amazon does a nice job giving a paper like experience to a digital screen.  I haven't faced any challenges or problems, my only gripe is that I wish the voice mode worked in a less obtrusive way.  It would be nice to have the option to enable voice options in a reading mode only, not taking over all settings and options as well.  Maybe one day, but aside from that it works great and supports family sharing and child profiles too.  Very happy customer.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","AgedFan","I gave this four stars because:  1 - No printed Getting Started Guide.  2 - I don't like touchscreens on an e-book reader. Oil and dirt from controlling the device cruds up the display. Back to mechanical switches like on my first Kindle!  3 - No wall-to-USB power supply. I know, most people have lots of these around, but some don't and they are needed.  4 - Charging $20 to avoid ""Special Offers"" is a cheap Mickey Mouse trick.Otherwise it's a good reader; the screen is legible, the device control is OK, and Wi-Fi is an adequate channel to the outside world (and Amazon store).",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Hawkwind","I like the size and lightness, great for reading in the sun.  My only complaint would be that the touchscreen is sometimes too sensitive and sometimes not sensitive enough when changing pages.  I may just need to get more used to it though.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","D. Fulmer","Bought this for my 12-year-old son, who has reading difficulties.  The Kindle's adjustable font and screen presentation makes it easier for him.  This Kindle is smaller and lighter than my Paperwhite, but, except for the lack of backlighting, it's essentially the same as far as I can tell.  He's only had it a few weeks, but we're very pleased.  Great for the price, and the lightweight feel is really nice, too.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Casey Ann","Bought this when it was on sale during Prime Day. I had another but accidentally threw it out. This works fine. Works great at the beach or at the pool when a regular Kindle can't handle the glare. It's also very light weight.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Janet","Wish I had chosen a different one.  Screen flickers occasionally, did not realize no back light so can only read in well lighted area.  Have not tried in the bright sun yet, but so far this is not one I would reccomend.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","kathy arinella","its smaller more streamline, battery power lasts longer, some nice features to it..",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Richard Allen Krull","Excellent item! Recommend the Kindle Paper White device to the avid reader.  Initially,  I down loaded several different genres of low cost books (i.e. science, history, mystery, and Science fiction) for test trial.  The down loading process for the 44 books test books was a painless procedure that was unexpected.  The Kindle PW is my new travel companion.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Deb","I like the size and the scroll screen.  I have trouble getting to certain pages.  Guess I preferred the go to _ on my other E-readers like this.  This is the 3rd Ereader like this I've owned and the 6th kindle I have and while it's ok I'm not sure it's as user friendly as I expected.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Tim","I'm a convert from a Nook Simple Touch to the Kindle. I like the feel, weight, and size of the Kindle better, not to mention the function. The UI is much more intuitive and user friendly. I can't see ever switching back.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Bookby","This is what I was looking for. Something to read on. I love the touch screen too.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Max","I really love my Kindle. I bought one for my girlfriend and after I saw how convenient and easy to use is I decided to buy one for myself, and to be honest I couldn't be any more happy.I can carry all the books I'm currently reading anywhere I go!I really love the built-in dictionary function since I read a lot of technical books, in case I need to search a word I can do it directly in the screen, as long as I have wifi of course.The quality is great, and it is extremely comfortable to read.I really recommend getting a Kindle! Or give one to a book lover. Best decision ever",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","MariaC","I needed a replacement for my old Kindle and this was a surprise.  I didn't pay much attention when I ordered but was pleasantly surprised at the petite size. The screen is the same though.  I'm very pleased with it",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","M. G. Gellman","I have been holding off on buying a kindle for a long time - on occasion I read a kindle book on my iPhone so I didn't think I really needed to get a kindle. But on ""Prime Day"" I broke down and bought the cheapest kindle available and it arrived a day before I went on vacation. I am so happy I made this purchase! The screen is easy on the eyes and it's very lightweight. I wish I bought one sooner!",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Eric P.","I bought this mainly for the case, which works just as expected, strap seems durable enough, but I didn't receive the color I ordered.  The sticker instructions for the screen protector are too sticky and left residue on the protective plastic, in trying to clean it, I only made the protector more dirty as it picked up dust and lint. Also, it is glossy and ruins the matte anti-glare finnish of the kindle so I ended up not using it.  There is no really good place to put the stylus either so that is also not being used.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Devil_Monkey","This is my first dedicated E-reader,  prior to purchasing the ""All-New Kindle E-reader"" (in black) I was reading ebooks using various apps on my tablet.  I wasn't crazy about how the books appeared on my tablet but hesitated to go with a Kindle because I wasn't sure I would like it. I had kind of come to the conclusion that e-books were just not my thing.  I was wrong. The Kindle is such a great reader! Nice crisp display, easy to use, it really is very similar to reading an actual paperback-size book.I opted for the basic entry-level model with special offers. I absolutely love it. With the glare-free display I've had no trouble (thus far) reading in sunlight. Pages ""turn"" with a simple finger swipe. The special offers in no way interfere with the reading experience but are also not terribly relevant to me (at some point I will probably pay the extra $20 to have them removed).Honestly, if I'd known I would like it this much I probably would have went ahead and got the more expensive Paperwhite but I am very pleased with what I got.  I also purchased the Nupro Kindle case. It gives it more of a ""real"" book experience.If you're on the fence like I was I would highly recommend the Kindle reader.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","celexana","I got this today and I'm not totally impressed with it.  It is confusing on the main page as I was setting it up.  Then the menu bar is a nuisance to deal with.  I just felt like I was swimming around  the settings and there is too much added.  I prefer the five way touch tabs, the home page with just the LISTS of the collections and  that is ALL I would prefer, not all this fancy stuff on the Home page with what is ""recommended for you.""  It's a downer for me to have purchased this Kindle as I still have my old one in good use. .",2
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","T. Ingram","I bought this for my husband to use.  I have had one for several years and use it often, especially outside (the beach or the yard).  He has a Google Nexus 7 that he loves and uses it to read, but it's useless outside.  This was available for a great price before Black Friday and I picked it up.  He was less than enthused when he opened it, but read on it that night and now prefers it to his Nexus for every day reading.  He is also a traditionalist in that he pooh-poohed e-books over actual books, but the convenience has won him over.  We both love that Kindles are so comfortable to hold/navigate.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","ellen klebart","I,ve been putting off buying e-books or kindle because liked paper books but can see benefits of having device especially if you have astory you follow one for at home or when your out very thin can go in pocketbook and still follow both stories.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","marc-henry wakim","It takes a bit of getting used to the screen since it’s not LED, but this is what I was looking for (no additional lighting).  The ads are not that disturbing so I haven’t bothered paying extra to have it removed.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Holliewood","I just what I wanted. Something small and light just for reading with no other distractions. Also love the screen, very easy on the eyes :)",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","bibliofan","It is just okay.  The font changes at a touch without my meaning to change it.  There isn't a way to give a review.  Books don't always download and requires a search to retrieve them.  But I can still read my books so that is what I need.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Barbara J Spangler","I am still learning to use this model.  There are things on my 5 year old Kindle that I miss.  This Kindle seems lighter in weight, which is nice.  I like the new cover that locks.  I will write another review later.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Lance E Nydeen","My wife confiscated my Kindle with Keyboard, so I purchased a new one.  I love it!  I am a 'Book' person, but I use this on trips where I have little room for a variety of books.  Long battery life and easy to use.  I do like the button page turners on my Kindle with keyboard, but you get used to the touchscreen.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Patrick King","My eyes were getting tired reading on a back-lit screen. I found myself reading less than I wanted to. This solved the problem. The fact that I can read it perfectly in direct sunlight adds to the positive.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","On the plus side, I commend Amazon for the quality of the screen resolution and overall readability.  They have continued to make the screen look a lot like an actual page from a real book.  The battery life is outstanding.  On the minus side, I don't like the inability to pay a one-time fee in order to remove advertising permanently.  I am glad that advertising can be swiped away immediately, but I disagree with the concept of having to pay a monthly fee perpetually in order to avoid any and all advertising.  Without advertising, I would easily have ranked this product five stars.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Lori McDonnough","I was one of those people who said I prefer a paper book vs. an e-reader. Well, Amazon offered such a good buy on this that I decided to give it a try. Now I can't put it down. I love it. The size is convenient to put in my purse and take it anywhere. It does not have a light which is good because my eyes are easily irritated. It does not strain my eyes any more than a regular paper book.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Candice R","For the price ($40 on prime day) it is exactly what I expected.The only things I don't like about it is:1) The screen never shuts off, there is always an add on there if it's ""asleep""2) The screen flashes black when turning pages or selecting new things3) Many things take a while to load (which I expected)For the price it was a great buy and I have already gotten a ton of use out of it.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","readerchef","This E-reader is my 7th one. I have 3 Kindle Keyboards, one later version with square control button on bottom bezel, 2 older versions of this E-reader and the latest Kindle paperwhite, which is unuseable. (see separate review). I have a Kindle Fire as well. The screen of this E-reader is so much darker than earlier versions that, despite trying various contrast settings, it does not improve. I bought two of these, one as a gift. The latter is still in its' pristine, unopened box. When I realized that I could not give it as a gift, I should have returned it to Amazon; procrastination...I wish Amazon would have left the earlier versions as they were. Much less movement required with page turners than attempting to hold and use finger to underline; pressure often lags or is too fast. The E-reader is for book reading & should remain as close to that experience as possible. Developing the Fire makes much more sense. As for type face, the newer ones are much more difficult to read; greatly miss sans serif. The display settings are much less flexible than earlier readers.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Dixiegirl","How does one get excited about a piece of electronics? It seems to work fine. I do miss my keyboard and buttons. Mainly because learning to use this without them is annoying. None of the games on my old Kindle work on this new one. I like my crossword puzzles and other word games. No, I don't want a fire. If I wanted a computer I'd buy one. I just want to read and the puzzles were nice in the doctor's office.The white color and smaller format are nice. I don't like having to set up all my collections again. They're in the cloud but I have to download the books again.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Britney","Loved this.  I have two Kindle fires which my whole family loves.  We watch shows, listen to music and make purchases all through amazon prime.  I wasn't sure if I would love this, since it only reads.  We are huge readers in my family, but my kids also watch lots of amazon videos.  I bought this and added some new books for a trip we were taking.  It was the first time for my daughter to read a book on an eReader and it went great. It is small and light so it was always in my purse and only had to be charged once on our week long trip.  Our Kindle fire has to be charged daily.  Great buy.",5
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","R. Bodenstedt","Over the past few months I've had occasion to read several hard cover books, a basic Kindle, and a Kindle Paperwhite; so I thought a a comparison might be helpful.  To put this in perspective, I've been an avid reader for the past 57 years (yeah, I know; it blows my mind, too). I used to love nothing more than to browse a book shop.So, to the comparison; in my opinion the Paperwhite is hands down the best.  The back-lit screen makes reading a pleasure, even in brightly lit environments.  Far from causing eye strain, it actually makes reading easier on your eyes; there's no glare or uneven shading at all.  The basic Kindle is just OK. It's a bit lighter in weight and slightly smaller, not enough in either dimension to matter. But, the screen is dark, sepia toned in fact.  It's perfectly readable, but the back-lit screen of the Paperwhite is much better; even the pages of a hardcover book are lighter in tone than the basic Kindle.  Finally, reading a book is fine, but times change and I have to say that either Kindle is better, in my opinion.  A large part of this opinion is the large library of books that are easily available in the Kindle shop.  Sadly, the time of bookshops is largely past.  The selection in the Kindle shop is just so much larger than any physical shop could carry that browsing brick and mortar shops seems more like a waste of time than a pleasure, these days.  Also, carrying around a book is just a hassle.  It's much easier to sync my Android Kindle app with my Kindle and not have any extra baggage to carry. I feel that a Kindle is greener than physical books, as well.  It doesn't use any paper and there's no waste to dispose of.  It used to be you could give old books to a used book shop, but that's pretty rare, these days.My ranking, from most liked to least favorite (all are at least OK, though): Kindle Paperwhite, Basic Kindle, physical book.",3
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","P. H.","Convenient and light weight. Very good.Mine is a discounted version with advertisement but I don't find the advertisement to be intrusive as it only shows when the machine is in the standby mode.There seems to be some conversion problems when you email a PDF file to your own device, but it is still tolerable.I spent $50 on this and I consider it a good investment. It lets you read on the plane and on the train without having to carry a physical book. The best thing about it is that when you travel, you don't need to bring lots of book weight with you.",4
"Kindle E-reader - Black, 6"" Glare-Free Touchscreen Display, Wi-Fi -  Includes Special Offers","Amazon Customer","Purchased as a gift for our teen, it is the best portable device for books. Many times, Smartphones and iPads can't be used at school. However, this device is allows my teen to read of his books without a distracting Internet connection or distracting Apps. It's also easier on the eye for reading at night. The only annoying bit was we didn't realize the low price included adds. We had to pay and additional $20 to make the Kindle add free. We didn't find the adds to be appropriate for younger readers. However, I would highly recommend the Kindle for every bookdragon you know.",5
